qid,text1,text2,label
36708,花呗逾期还完款之后关闭花呗还可以开通吗,之前花呗逾期了还了不小心关闭了还能开通吗,1
4235,花呗怎么设置关闭,我怎么关闭这个花呗,1
29508,花呗还完最低还款剩余的怎么算,花呗还完最低还款后剩下的按百分之***是怎么计算的,1
32208,什么能影响花呗金额,影响花呗一个月额度的因素,1
23612,昨晚购物付款时选择的是花呗，后来发现却是从余额宝里扣的，为什么,为什么选择的花呗付款，钱是从余额宝里付的,1
38436,买家使用花呗商家要扣手续费吗,如果开通信用卡花呗收款，那么收取的手续费要商家付出吗,1
1198,借呗可以取消短信提醒吗,借呗还款短信提醒能否取消,1
32484,提示你的账户暂不符合开通花呗收款,直接不符合开通花呗收款,1
47433,我花呗还钱不对,花呗账单钱对不上,1
1297,二、这个月的账单，都是实体店消费的，和淘宝有什么关系,我这个月用的花呗，是什么时候还,0
53914,蚂蚁借呗。借钱，存在风险中段,借呗提示存在风险，被中断操作,1
18154,我为什么 没有借呗了,我的是这样，怎么没有借呗,1
37648,借呗纪录如何删除,借呗借款记录如何清除,1
55296,花呗关闭后额度有变吗,开通花呗可以关闭吗,0
44141,我用花呗买的火车票，但是花呗扣了没出订单,买火车票的我，是用的花呗的，现在它就上面显示***元钱，它就没有到账,1
58031,借呗怎么修改申请资料,借呗怎么取呀,0
24326,我的花呗收不了款要怎么办,买家收款码花呗收款不了,1
54755,蚂蚁借呗申请审批有多少额度,我的借呗多少额度,1
62442,借呗可以转化网商贷,借呗升成网贷商,1
46120,借呗额度能够很快的提升,借呗提升额度审批要多久,0
29608,为什么别人花呗***我只有***,我第一次开通花呗为什么只有***的额度,0
54625,花呗开通需要什么条件,为什么我不符合花呗使用条件,0
9103,花呗关闭就行了,开通的花呗如何关闭,1
32167,花呗分期后提前还清也有手续费吗,花呗账单分期提前还清还算手续费吗,1
22127,商家不符合开通花呗信用卡收款,花呗收钱码已通过审核开通为什么还不能收信用卡或者花呗的钱,0
1557,我现在不欠花呗的款,我的借呗也没给我,0
36243,花呗还款时间可以改吗,明天才发工资，花呗还款日期可以更改吗,1
15397,花呗可以扫滴滴吗,滴滴出行用花呗可以,1
56181,花呗积分兑换的东西在哪里看,花呗积分兑换的券在哪里可以看到,1
32726,花呗用了四个月，为什么不提额,为什么我都用了快半年了，身边的人花呗都可以提额我的提不了,1
6046,我想知道我是干什么用花呗付了***元,我每一笔都是余额付款，怎么还要还款花呗,0
28525,花呗的手机号更换不了,支付宝账户改了，但是花呗手机号改不了,1
24964,我的花呗通讯录为什么授权不了,花呗为什么显示已授权,0
34512,哪些实店铺能用花呗,哪些店子可以用花呗,1
28564,我这个能用花呗吗,能帮我恢复芝麻信用分吗,0
23255,现在就是点开充值以后，他给的提示是不支持花呗支付,付款的时候花呗一栏是不是提示的不支持,0
12669,怎样才能把之前的支付宝账号里的花呗转到我现在用的支付宝账号里,我的蚂蚁花呗是用我现在不用了的账号开通的，我怎么把花呗转到我现在的账号,1
4326,我花呗是临时额度吧,我的花呗额度***块钱是临时的吗,0
18682,添加了银行卡为什么花呗添加不了,还花呗绑不了银行卡怎么办,1
32108,我这个月花呗应还多少,我想知道我这个月一共欠多少花呗,1
35375,不支持蚂蚁花呗支付,花呗不支持消费,1
27590,蚂蚁借呗还款记录能删掉吗,蚂蚁借呗记录能清除吗,0
14886,分期手机花呗分期可以提前还款吗,花呗分期还款以后一个月可不可以提前还,0
38596,购物用花呗付款需要手续费吗,花呗每次消费都会产生手续费吗,1
45657,提升花呗蚂蚁借呗额度,借呗多久一次额度提高,1
17946,分期还款中还能用花呗的钱吗,花呗账单分期还能在用花呗额度吗,0
36215,使用花呗付的款 退了是不是就不用还了,我上次在你们家使用花呗付款的，时间到了，我却不知道怎么还,0
22438,我这个月要还花呗哈罗单车押金***元，这个押金我当时骑完车就已经退了,我的花呗还完了发现共享单车有一押金退回花呗了,0
10841,蚂蚁借呗没有使用额度是怎么开通,刚才我使用了蚂蚁借呗,0
60483,为什么不可以开花呗,经常使用支付宝，可是为什么开通不了花呗,1
2272,我的花呗现在怎么不能提前还款了没有个按钮了,为什么我的花呗不能提前还完,1
2938,使用临时额度分期，花呗为负,领取了临时额度，花呗额度是不是改变不了了,0
32476,借呗可以先息后本吗,蚂蚁借呗如果借了***可以先还***吗,0
40857,借呗怎么没还款***期啦,借呗还款日没有还怎么办,0
27527,蚂蚁借呗怎么关掉自动还款功能,蚂蚁借呗自动还款如何关闭,1
35851,没有银行卡怎么提升花呗额度,借呗放款到银行卡中额度多少,0
17085,帮我升借呗额度,可以帮我把借呗的额度提高些,0
40082,蚂蚁借呗的周期是多久,借呗最长换款期限是多久,1
52326,花呗的使用范围包括哪些,花呗用于哪些,1
19970,花呗客服咨询号码,咨询下花呗客服号码是多少,1
24061,花呗用了临时额度可以分期不,花呗的临时额度能不能分期的,1
19101,现在借呗还了不能再借吗,借呗的钱还了还能再贷吗,1
60988,去餐厅吃饭可以用花呗吗,花呗可以到饭店用吗,1
11326,花呗额度要清零怎么操作,我想把蚂蚁借呗额度提升应该怎么操作,0
17929,还款花呗先扣款还是借呗,借呗是主动还是自动扣款,0
26706,花呗额度可以转给好友么,花呗的额度可以转给别人吗,1
17473,还款***，为什么借呗显示还款***,借呗还款后怎么显示没还,0
13225,花呗一天不能超过***限额吗,花呗一天有限额么,1
28541,借呗还款了会恢复额度吗,借呗钱还清了为什么还不能恢复额度,0
11473,为何我使用不了花呗,花呗无法使用了，怎么办,1
18698,蚂蚁借呗短信验证码是银行卡预留手机号麽,问下蚂蚁花呗还账的时候为什么验证码不是银行预留手机号,0
56561,有显示花呗但是收款不了,我花呗申请成功了，怎么花呗收不了款,1
25587,选不了花呗分期,花呗现在不能账单分期吗,1
20329,怎么能彻底关掉借呗,借呗还清怎么删掉,0
2322,我不是用的自己银行卡付款怎么成了花呗付款了,我明明银行卡付款的，为什么花呗欠款了,1
51410,花呗我使用了三个月，为什么额度不提升,我的为什么提不了花呗,1
62967,花呗不可以定酒店了吗,花呗不能使用在住酒店上了吗,1
41740,花呗还款的设置怎样修改,借呗怎么设置手动还款,1
12921,余额宝可以自动还款花呗吗,花呗可以设置用余额宝还款吗,1
33021,花呗收款码。和信用卡收码咋申请,我要开通信用卡花呗收钱码,1
62122,还花呗前我余额宝里有多少钱,我是一个个支付的，有花呗有余额宝付,0
26646,我的花呗逾期***个小时，影响我的信用吗,花呗喻期，信用受影响吗,1
34463,花呗整么不能用,花呗，为啥不管用了,1
18621,我的退款已退回花呗为什么我的还款还是那么多,我的意思是花呗退款成功了，为什么我的还款金额没变少,1
18913,花呗支付随机立减,花呗付款随机立减吗,1
4552,怎么借呗借钱这么慢,借呗怎么能安日借,0
3904,之前花呗不是本人使用,我的花呗不是本人在用,1
6000,开通花呗后，不使用，会不会扣月租费,开通了花呗但没用会不会扣钱的,1
28615,借呗有***天免息，今天借的话从哪天开始不免息,我有借呗的免息的券吗,0
14599,花呗逾期还一天，利息是多少,花呗逾期***百元日利息是多少,1
21532,邀请好友用花呗,怎样删除邀请朋友还花呗,0
29828,生活缴费可不可以使用花呗缴费,花呗可以用来缴纳水电费吗,1
38283,为什么我的借呗一直没有提额，一直是***元，而且利息是最高的,为什么我的蚂蚁借呗没有先还利息后还本金的,0
6442,退款花呗怎么都用不了的,用花呗付款、已还款、怎么还还给花呗,0
857,双十一用花呗付款要手续费吗,退款时淘宝要对花呗付款的用户收取手续费吗,0
60777,我的蚂蚁花呗被禁用了，我想知道什么时候可以使用蚂蚁花呗,逾期还清之后，被冻结的花呗什么时候可以用,1
23472,我的花呗分三期,花呗分期还款如何提前还款,0
5653,花呗已经还完了！退款到花呗的钱哪里去了,我之前是用花呗买的，然后买完之后我就把话费换掉了，到现在他退款是退到花呗的，那钱是去哪儿,1
36421,蚂蚁借呗怎么被查封,蚂蚁借呗申请额,0
4971,花呗，怎么在开,怎么重新开通花贝,1
31212,我花呗还款卡了下怎么还是扣俩次钱,我蚂蚁花呗的钱已经被扣了，但是怎么水平的保险，还没生效,0
11322,美团为什么不能拿花呗付款,为什么我的花呗用不了美团外卖,1
27148,借呗的还款日期能不能改一下,我蚂蚁借呗能改日期嘛,1
12386,我的钱一次性还清了还是用不了花呗,我的花呗提前还款了，然后就不能用了,0
52796,花呗分期可用购物津贴吗,使用花呗分期会影响购物津贴使用吗,1
33811,花呗退款了为什么我下个月还要还,花呗没带钱为什么还要还款,0
45779,信用卡能还花呗不,可以用信用卡还花呗账单吗,1
1322,花呗临时额度可以分期是吧,我的意思是我的花呗额度里面有临时额度我刚做的分期还款那么临时额度的还款日期还有了怎么回事,0
8626,花呗完善学历，初中怎么办,中专生如何完善花呗的学历资料,1
29712,借呗提高额度需要输入密码吗,为什么提升蚂蚁借呗需要输入密码,1
31686,花呗逾期利息怎样计算,花呗逾期半年利息多少,0
10679,借呗为什么只剩***期,为什么借呗借不到***个月,0
34844,花呗分期交易,花呗分期买东西怎么用,0
9485,我支付了花呗的账单,我之前的退款退到花呗了是吗,0
1078,开通花呗付款怎么开通,已经开通花呗 商品也支持 为什么还不能付款,0
49427,花呗关闭了再,如果关闭花呗！不用花呗,0
14388,你看看我花呗怎么会有利息！ 没有逾期,花呗逾期几天没利息,0
12560,我在淘宝用花呗交的话费，但是交错了怎么办,花呗交话费，交错号码了,1
16348,怎么可以满足借呗要求,怎么满足借呗条款,1
22472,蚂蚁借呗上传了身份证有什么吗,借呗需要身份证上传吗,0
21262,借呗提前还款为什么还不了,我的蚂蚁借呗不能提前还款了,1
33471,花呗额度能不能加大,如何提升花呗的额度,1
40427,用蚂蚁花呗付款影响双十一红包使用吗,用花呗付款会抵用红包吗,0
61840,花呗支付服务费可以开发票吗,花呗的手续费能开发票吗,1
24023,花呗分期付的怎么提前还款,花呗分期怎么只提高芝麻分，不提高额度,0
36705,这个账号花呗关闭了，另一个账号开通不了,我这个账户已经关闭花呗了 另一个为什么开不了,1
22828,我得花呗***不还会怎么样,蚂蚁花呗超过三个月没还会怎么样,1
24980,余额宝还蚂蚁借呗不能使用是怎么回事,是不是余额宝有钱就不能用借吧,0
8663,怎么能看借呗的还款记录,怎么看蚂蚁借呗还款明细,1
42604,为什么我花呗就成负数了,我的花呗额度成负的了,1
5023,怎么让蚂蚁借呗额度降低,借呗，我想降低额度,1
3473,分期还借呗会不会影响芝麻信用分,长时间不用花呗会影响芝麻信用吗,0
28888,蚂蚁借呗不小心逾期了***天,借呗忘记还了 晚了一天 但是都还了。借呗还是用不了,0
46369,借呗开通了，怎么没有,之前有借呗怎么过了***天没有了,1
19502,花呗按时还款收取费用吗,花呗购物后，按时还款有利息吗,1
48045,我用的是花呗，怎么退款,花呗买东西了怎么退款,1
46722,蚂蚁借呗借款日期可以是天吗,蚂蚁借呗还款日是确定的吗,0
27827,借呗一分钱抽到奖了没,使用花呗后有抽一次奖的，是否没了,0
37165,怎么可以删除借呗借还记录,可以清除借呗记录吗,1
61354,余额宝里面的钱能自动还款花呗吗,花呗支付有利息吗，余额宝能给花呗自动还款吗,0
51830,花呗额度多久更新一次,花呗额度几号更新的,1
34027,花呗贷款自动扣费吗,花呗会主动扣款吗,1
5576,建议您在已关闭花呗zhi账户,您的另一个账号的花呗关闭了,0
26436,昨天我借呗没在余额宝扣到钱,借呗把我余额宝上的钱转走了,0
35011,为什么以前我的花呗额度是***现在降成***了,之前我的蚂蚁花呗是***额度，怎么又变成***了,1
17679,花呗记息复利吗,借呗算复利么,0
33029,提现没到账，花呗账单还不了怎么办,这个月的花呗账单怎么还没送达,0
56752,我的借呗，为什么给我关闭,记录良好为什么给我借呗停了,1
31492,花呗逾期后已经全部还款了 为什么到现在还不能用花呗,花呗逾期还完之后 为什么这么久了还是不能使用花呗,1
18889,蚂蚁借呗自动还款是几点,怎么蚂蚁借呗不是***点自动扣款吗,1
55690,花呗什么时候过期,花呗逾期还,0
15206,借呗借的钱一定要从余额宝扣吗,余额宝里有钱可以到月自动还款到借呗吗,0
21156,花呗还要怎么还要还***元,花呗还款怎么让好友还账,0
7125,借呗还款限额修改,储蓄卡还借呗限额,0
28560,什么东西可以用花呗吗,花呗凌晨可以用吗,0
16254,花呗，能买火车票吗,支付宝花呗不能买火车票对吗,1
14705,花呗最低还款是是什么,花呗最低还款理解,1
14395,为什么我的没有蚂蚁借呗额度,我想申请借呗额度,0
16126,为什么我帐号没有花呗,我的账号没花呗,1
49460,怎么开启花呗记录,怎么申请花呗延期,0
12142,花呗没有订酒店了,我的支付宝花呗还是订不了酒店,0
26446,哪里可以用积分兑换花呗分期免息券,花呗积分兑换的券在哪里查看,0
6321,电脑版借呗在那,借呗电脑显示,1
6912,蚂蚁借呗错过自动扣款时间,蚂蚁借呗还款系统什么时候自动扣款,0
30876,收钱码关闭花呗,怎么样关闭花呗收款,1
29849,我的花呗怎么暂时用不了,为什么我的花呗，现在不能使用了，是什么原因,1
37369,花呗分期，什么为期,花呗连续分两期上次的分期款什么时候还,0
47874,哪里完善资料提高借呗金额,我借呗那想完善个人资料，在哪弄,1
15760,蚂蚁借呗 怎么会没有额度,蚂蚁借呗额度到账没有,0
24492,我点击进不去蚂蚁借呗,为什么我的借呗一直点不进去,1
1507,认证了怎样申请开通借呗,怎么认证汽车提升借呗,0
33441,我的花呗额度有多少,如果开通了花呗怎么领取临时额度,0
19279,我的收钱码怎么用花呗,我收款码开通了花呗支付宝支付，怎么用不了,0
29946,我不想用花呗付款功能了，能退订吗,不想用花呗，想用银行卡,1
15816,我为什么我开通不了借呗,为什么我的借呗没有了额度,0
11483,商家怎样开通蚂蚁花呗,怎么就能开通花呗收款了,0
9837,提高借呗还款额度限制,借呗还款信息上说储蓄卡还款有额度限制,0
11139,用花呗支付出现交易状态不正常,为什么我不能使用花呗支付,0
6082,为什么我的花呗显示其它手机号了,我的花呗没开通过，怎么显示被别人开通了,0
10090,花呗信息找不到了怎么办,怎么能在支付宝上找到蚂蚁花呗,0
33290,花呗收钱码限额吗,花呗收款限额***,0
19102,借呗，有没有最低还款,借呗***最低还款是多少,0
30769,如何还花呗贷款,怎样 设置花呗还款,1
4989,蚂蚁花呗怎么没有提升额度,为什么我还了花呗钱没有额度了,0
24851,花呗投诉路径,投诉花呗服务,1
13607,蚂蚁借呗可以随借随还还吗,如果使用借呗随借随还,1
37124,为什么我已经还款了的，占打扰有出现在花呗里面了,退款了为什么还要还花呗,1
50053,系统恢复借呗功能,借呗逾期了什么时候能恢复,1
45426,为什么花呗明细下面没显示花呗剩下额度,花呗额度通知提升了，为什么额度还是没变,0
35913,我的蚂蚁借呗已授权为什么还显示无信用,为什么我借呗显示已授权，但是点进去说我信用度不够,1
19238,我的花呗收款通过审核了，但是为什么还是不能收款,我开通花呗收款现在怎么不能用了,1
1100,借呗分期还款能先还利息么,借呗还款可以先还部分吗,0
25124,蚂蚁借呗为什么只能分***个月了,我的蚂蚁借呗怎么不能分十二个月还款,1
13756,借呗贷款认证,淘宝贷款与借呗,0
59319,关闭了a账户的花呗，另外一个账户能开通么,花呗关闭后，另一个支付宝可以申请开通吗,1
45736,花呗临时额度用完了可以分期还么,蚂蚁借呗临时额度可以分期吗,1
30229,能用花呗付钱吗,怎样使用花呗分期付款,0
22068,借呗审核评估多久一次,蚂蚁借呗从新评估需要多久,0
17544,蚂蚁借呗有没有年龄限制,借呗对年龄有没有要求,1
2083,我怎样吧花呗关了,有了花呗我都不敢带手机出门了,0
3852,为什么我的花呗不能美团定餐,我在美团里面怎么使用不了花呗,1
55219,开通花呗想付款,为什么一直显示花呗无法开通,0
34494,花呗点哪里还款,花呗如何还,1
48629,大概多长时间提到***花呗,借呗逾期多长时间,0
15078,花呗已经分期为什么还要付实款,为什么我用支付宝已经付款了，花呗为什么还要再次要钱,0
23838,你的当前交易不支持花呗,花呗不支持怎么回事,1
8946,我的花呗扫码不能使用,我的花呗根本登陆不了,0
35991,花呗可以提前还款么,花呗提前如何坏款,1
5479,蚂蚁借呗 余额可以还嘛,余额可以可以还蚂蚁借呗吗,1
3737,蚂蚁借呗还钱怎么换,怎么借呗的钱，还到账,0
33717,怎么把蚂蚁花呗用的额度提高,蚂蚁花呗的额度怎样提升,1
15724,支付宝上为什么没有借呗,怎么蚂蚁借呗没有啦,1
5710,我花呗怎么已冻结,我的花呗东结怎么办,1
6451,已经开通了商家花呗信用卡收钱，怎么收不了,我的支付宝刚开通了花呗 信用卡付款怎么付不了款,0
18804,我的蚂蚁借呗为什么下能借款,蚂蚁借呗能知道哪天开通的吗,0
4516,能充钱到花呗里面吗,如何向花呗里面充钱,1
35713,如果我花呗上有钱没有还清，是不是就不能申请借呗呀,花呗没还完，是不是开不了借呗,1
6811,借呗到期还款为什么不扣钱,今天是还款日借呗怎样不扣款,1
21737,一个身份证名下的，关闭一个花呗，另一个能开通吗,同一身份证下的一个账号关闭了花呗，别的账号可以开通吗,1
39335,花呗收取短信提醒费吗,花呗取消手机短信提醒,0
50352,花呗额度调整,花呗的额度怎么高了,1
29224,向花呗借***元六个月后，一共还要交多少钱,我这个花呗一共还了***下次能用多少,0
13539,这样，那我这个借呗的借款时间也只有两种，一个是六个月，一个是十二个月,不是，网上看到有人说开通蚂蚁借呗，发的这个图片,0
6959,花呗如何设置访问通讯录,花呗的访问通讯录权限在哪里,1
26450,蚂蚁借呗能只借一个月么,为什么我的借呗只有***个月和***个月的,0
51606,花呗可以进行校园一卡通充值吗,用花呗可以进行校园工作吗 给一卡通充钱,1
13883,违约还能开借呗吗,我逾期了，还能开通借呗吗,1
19217,我怎么无法开通花呗,为什么我没法开蚂蚁花呗,1
34478,花呗不提还用还款吗,这个花呗如果我不提额，不用它，下个月我还会还款吗,0
20710,为什么我的蚂蚁借呗借不了钱，被取消了,借呗没用怎么给我取消了,1
7635,手机号注销花呗怎么办,花呗以前绑定的账户怎么注销,0
33271,花呗为什么我的工商卡还不了,为什么我花呗总是还不完,0
56932,显示退回花呗怎么找不到,怎么找不到我的花呗,0
25753,收钱码可以用花呗,支付宝收钱码可以收花呗码,1
41868,花呗能(自动还款吗,花呗是自动还款买,1
19718,用的花呗我我己经还款成功，这钱应该退到帐上才对,退款退到花呗我已经还清，那退款的钱为什么还是退到花呗,1
47296,为什么借呗不涨了,借呗一直在用，为什么不涨额度,1
61662,花呗开通了不用会收费吗,开通花呗没有使用，会产生年费吗,1
17029,我的店怎么开通让买家花呗支付,现在怎么才能开通蚂蚁花呗,0
33696,天一城可以用花呗吗,花呗可以在咸鱼上使用吗,0
609,我的余额宝转不进去钱，我还蚂蚁借呗，能在余额里扣吗,我的蚂蚁借呗还款，余额宝无法转入，扣款是在余额中扣除吗,1
18348,花呗还没有还清是不是就不能用借呗,花呗没有还款，借呗不能借款吗,1
32422,花呗被锁怎么开,怎么解觉花呗,0
24864,蚂蚁借呗会有短信提醒还款吗,蚂蚁借呗借款到期会提醒吗,1
37706,怎么以前可以查到花呗喝借呗额度，现在怎么显示没有信用卡额度,怎么样查我目前花呗的可用额度,0
19169,现在开通花呗有活动嘛,我是不是开通花呗,0
22428,我把另外个账号花呗关闭了为啥这个号不能开通花呗,我前面的一个手机号停用了，这个手机号怎么开通不了蚂蚁花呗,0
28677,借呗分期以后，还进入的钱还可以在借出来嘛,蚂蚁借呗还没有还钱，还可以在借吗,0
19795,花呗会从我的支付宝自动扣钱吗,余额充足花呗账单到期会自动扣款吗,0
15739,蚂蚁借呗是每月固定还款多少吗,蚂蚁借呗这个月我跟还多少,0
27703,花呗充值的***元到账咯吗,花呗充值末到帐,0
16566,我已经退货了为何还要还花呗,花呗我已经还款了，为什么账单还要还,0
59643,我想知道我用花呗消费什么了,我怎么知道我用了花呗,0
44721,我在蚂蚁借呗可以借到多少额度,蚂蚁借呗最低借多少,0
25548,花呗逾期了三个月才还,花呗逾期了怎么分期还款,0
55323,花唄支付密碼更改,花呗在哪里改支付密码,1
29848,借呗乍提额,借呗如何主动申请提额,1
28384,我还的上兩个月的花呗帳单明细怎么查看,怎样查我的花呗帐单欠费,1
14007,电脑支付支持花呗,收款码可以收花呗支付吗,0
13103,花呗多少利息,花呗会计息吗,0
32856,借呗还款后额度恢复么,借呗关闭了，还能恢复吗,0
2939,之前有电话打过来说可以借呗提额是真的吗,我的借呗是不是可以可让提额了,0
19248,蚂蚁借呗到还款期会不会来短信通知,蚂蚁借呗会不会发信息通知还款,1
838,水电费用可以在花呗直接缴费吗,现在缴电费用花呗有没有优惠,0
29360,花呗显示安全,花呗一直安全初始化,1
2859,借呗还款日，可以修改吗,蚂蚁借呗的还款日是定了吗,1
14450,我的花呗手机号可以更换吗,花呗可以改手机号码么,1
22238,花呗显示退款成功，钱确没到账,花呗账单还清了。卖家却给你退款了，有退款显示，但没收到钱,1
24311,怎么我的借呗开不了,我怎么没有蚂蚁借呗和蚂蚁花呗,0
24567,蚂蚁借呗经常提前还款是否会调低额度,借呗提前还款影响信誉度那,0
38625,不是，我是说花呗逾期还款的利息,花呗逾期后一天利息是多少,1
43221,***号用花呗几号还,花呗最后还款时间是***号几点,0
6408,我绑定是银行卡，怎么成了花呗了,为什么我花呗已经绑定银行卡了还让我绑定银行卡,0
29159,花呗积分可以换购电影票吗,花呗购电影票能换吗,0
62344,为什么现在借呗借不了款,蚂蚁借呗出来了为什么还是借不了钱,1
7931,花呗是不是只能用于网购支付,蚂蚁花呗只能在网上支付吗,1
37704,怎么删掉蚂蚁花呗记录,花呗发的信息，怎么删除,0
53384,这个付款方式能用蚂蚁花呗付钱吗,消费可以用花呗付款吗,1
13579,花呗的还款记录怎么查询,花呗要还款的总账单如何查询,0
17198,我的信誉良好，为什么之前自动开通了借呗，后面又自动关闭了，要怎么才可以开通,借呗你们自己把我的关了，要如何才能开通,0
17897,怎么用积分，代替借呗的利息,借呗怎么使用开通,0
33674,借呗已还款，负面记录显示待还,借呗已还款，但是负面记录还是显示待还款,1
19146,把花呗取消怎么弄,我可以把花呗取消不用吗,1
21903,使用花呗要收取服务费吗,用花呗买东西要扣手续费吗,1
44144,我花呗按期还了呀 什么时候能结冻,这笔花呗还款是什么时候借的,0
53990,花呗怎么不给我提额,什么时候能提高花呗额度,0
18570,我的花呗红包怎么没有抵用掉,花呗没有钱了怎么还可以用,0
9139,申请花呗是否要满***周岁,不满***岁能开通花呗不,1
36170,a账户关闭花呗，b账户怎么开通不了,花呗关闭了，为什么另一个号不能开,1
10722,为什么花呗给我多算钱了,花呗为什么扣我***元,0
34847,可以在花呗还款日期前还款吗,花呗可以延迟还款吗***,0
55203,花呗分期后，花呗额度还能不能用,花呗分期还能试用花呗吗,1
32080,抽花呗分期,花呗分期手续费是月利率吗,0
41089,花呗最低还款后还影响芝麻信用嘛,花呗还了最低还款，算逾期吗,0
34750,是花呗优先,可以花呗支持,0
14954,我这个月用花呗充值话费只充值了***元，为什么刚才充值不了,我的花呗怎么不能充话费了,1
16494,申请的借呗有什么用处,借呗是什么有什么用处,1
11857,蚂蚁借呗分***期还是不是,查询我的蚂蚁借呗分几期还,0
19119,借呗无法收到验证码,我电话卡坏了，收不到验证码.借呗还款要验证码,1
48751,没有银行卡，怎么还花呗,***日退款到花呗.没有进入银行卡里,0
13341,要经常使用多久支付宝才能开通花呗,新帐号要多久才可以开通蚂蚁花呗,1
20080,我现在显示花呗少了钱了,为什么花呗的钱少了,1
25160,机票能蚂蚁花呗吗,我用花呗定了机票,1
16415,身份证过期借呗就不能用吗,借呗用不了和身份证过期有原因没有,1
9417,花呗锁了怎么办,怎么花呗还没关闭,0
33918,系统多久重新评估蚂蚁借呗,蚂蚁借呗系统评估，什么时候才会评估,1
18643,花呗一直走临时额度，这个月怎么没有了,我现在花呗为什么没有临时调度额,1
2151,这个号的借呗是什么时间申请没通过的,为什么刚刚开通借呗，申请额度没有通过,0
38671,借呗剩余额度加还进去的钱额度不对,所以不想要借呗的额度,0
1110,借呗***个月怎么还,手动怎么还借呗的款,0
3085,蚂蚁借呗需要绑定什么银行卡,蚂蚁借呗要用银行卡校验吗,0
5283,花呗安全校验失败,如何让蚂蚁花呗安全,0
61971,取消信用卡花呗收钱码，不行吗,收钱码花呗信用卡付款功能怎么关闭,0
19966,花呗，是负，还可以在使用吗,阿里巴巴上买东西可以用花呗吗,0
40813,花呗可以提到支付宝余额吗,我可以从花呗里面体到支付宝里面吗,1
1037,蚂蚁借呗有年龄限制么么,借呗有年龄要求没,1
45008,经常用借呗，对以后的信用贷款有影响吗,使用借呗对银行的贷款有什么影响,1
2719,花呗最低还款会减额度吗,花呗最低还款还了，剩余的有利息，不会逾期吧,0
57593,我提供了营业执照怎么不能花呗收款,花呗收款不能,1
14153,借呗已还怎么还有负面记录消息来,蚂蚁花呗有负面信息是怎么回事,1
56469,我的花呗开通不了怎么办,我这边的花呗开通不了,1
12196,花呗还敢让人用,可以让其它人还花呗吗,0
7631,充值到余额宝就可以了吗,可以，还款的钱就是在网商银行转到支付宝余额的??♂,0
3924,我刚用了花呗吗,这个花呗这么用,0
44858,为什么我总开不了借呗,为什么我有蚂蚁借呗开不了,1
36556,花呗账单查看,想查询蚂蚁花呗的详细账单,1
21953,微信付钱可以用花呗么,花呗可以用微信还吗,0
45054,我的花呗已经还款了吗,花呗还款账单有明细吗,0
24377,建议您可以尝试进入花呗页面——,建议您可以尝试进入花呗,1
1174,花呗在美团上不能用怎么回事,美团能用花呗,0
40610,最高额度借呗,借呗最高能申请多少,1
61489,用花吧怎么了,我没觉得用了什么花呗,0
24365,如果冻结花呗,我的花呗被冻结了,0
18020,为什么我蚂蚁花呗的还款金额和实际消费金额不一致,为什么我的花呗明细总和还款金额对不上,0
7175,花呗现在不好用于淘宝了吗,花呗只能用淘宝，其他不能支付,0
15569,我现在花呗有多少钱,我的花呗可以透支多少钱,1
41161,密付能还花呗,花呗可以密付还吗,0
8482,押金，已退款，为什么花呗还是要扣我钱,怎么花呗扣我钱了,0
12353,支付宝里为什么没有看见花呗,在支付宝为什么没有显示花呗,1
27204,花呗还款最少额度,花呗总额度一号没还原,0
24651,芝麻信用怎么授权蚂蚁花呗,怎么授权花呗芝麻信用,1
4039,怎么删除借呗里的记录,借呗历史记录可以删除吗,1
7591,用了淘宝贷款是不是不能用借呗了,借呗一直借会不能用吗,0
47023,我为什么花呗不好用,为什么我的花呗不能购物,0
3728,退款的钱已经超过花呗额度。怎么办,超过花呗额度上线,0
29934,之前分期的借呗未还清，再借利息怎么算,借呗利息怎么有高有低,0
19462,花呗不可以在美团使用了吗,为什么我的花呗在美团不能用,1
14052,花呗刮奖的优酷会员在哪里,花呗抽到的东西在哪里,0
57847,没有营业照怎么花呗收钱,蚂蚁花呗怎么多收钱,0
23820,借呗还款了还能用不,借呗还了直接能借吗,1
36752,花呗额度为负数还可以支付吗,花呗额度还可以负的,0
54952,借呗都是多长时间评估一次,借呗多长时间评估一次,1
27222,我需要申请花呗收款可以吗,我可以开通花呗，收款吗,1
60885,花呗最低还款对本人信用有什么影响,花呗使用最低还款有什么影响吗,1
1635,怎么关掉另一个账户开通的花呗,如何取消另外一个账户的花呗,1
35126,花呗分期的还款日,花呗最低还款剩下的是下个月还吗,0
20109,信用卡.花呗服务费啥意思,信用卡和花呗服务费是怎么回事,1
30471,使用花呗收款限额吗,支付宝花呗收款限额吗,1
26839,花呗什么标志,花呗标志消除,0
7826,花呗分期可以取消吗,花呗分期还款后如何取消,1
13260,一个人只能绑定一个花呗账号吗,多个账号，只能开通一个花呗吗,0
26941,花呗还款的余额宝代扣功能怎么开通,我想用余额宝中的钱来自动还花呗的分期，其中提到了需要开通余额宝代扣功能，应该怎么操作,1
16240,如果我把花呗还了我借呗还可以用吗,花呗用完了可以借呗吗,1
2098,我的花呗是之前号码，现在可以给我改,花呗怎么改现在号码,1
8100,蚂蚁借呗提前还款利息怎么给,借呗可以提前还款吗,0
